user_id,timestamp,group,converted
918355,2017-01-22,A,0
686843,2017-01-22,B,0
875308,2017-01-11,A,0
896189,2017-01-17,B,0
712560,2017-01-09,B,0
828996,2017-01-07,A,0
871626,2017-01-19,B,0
715927,2017-01-18,A,0
729891,2017-01-20,A,0
872083,2017-01-03,A,0
696562,2017-01-13,A,0
896574,2017-01-18,A,1
654845,2017-01-14,B,0
769362,2017-01-03,A,0
926106,2017-01-20,B,0
868172,2017-01-14,A,1
672464,2017-01-20,B,1
928339,2017-01-10,B,0
638077,2017-01-08,B,0
781032,2017-01-18,A,1
750447,2017-01-11,B,0
657035,2017-01-09,A,0
770140,2017-01-16,B,0
882825,2017-01-22,B,0
939239,2017-01-03,A,0
652047,2017-01-16,B,0
875199,2017-01-21,B,0
820918,2017-01-23,B,0
940197,2017-01-20,A,0
701453,2017-01-15,B,0
743424,2017-01-19,B,0
834222,2017-01-05,B,0
647880,2017-01-03,B,0
756376,2017-01-02,B,0
646624,2017-01-11,B,0
910399,2017-01-13,A,0
755286,2017-01-20,B,0
781215,2017-01-20,B,0
702797,2017-01-06,A,1
847539,2017-01-17,B,0
716163,2017-01-19,A,0
922720,2017-01-15,B,0
911786,2017-01-21,A,0
848309,2017-01-23,B,0
712662,2017-01-19,A,0
691646,2017-01-04,A,0
710847,2017-01-05,A,0
834230,2017-01-10,A,0
793993,2017-01-17,A,0
679955,2017-01-09,A,0
781245,2017-01-11,A,0
768336,2017-01-22,B,0
877114,2017-01-03,A,0
802372,2017-01-16,A,0
693041,2017-01-10,A,0
644898,2017-01-18,A,1
801745,2017-01-03,B,0
879867,2017-01-02,B,0
750751,2017-01-18,A,0
825014,2017-01-20,B,1
900434,2017-01-21,B,1
799053,2017-01-24,B,1
705979,2017-01-05,B,0
829907,2017-01-15,A,0
805827,2017-01-22,B,0
792000,2017-01-11,B,0
881535,2017-01-11,B,0
840108,2017-01-19,B,0
920718,2017-01-03,B,0
887866,2017-01-14,B,1
830454,2017-01-17,A,0
639942,2017-01-17,B,0
862426,2017-01-17,B,1
874507,2017-01-10,A,0
939877,2017-01-21,A,0
943699,2017-01-23,A,0
934903,2017-01-04,B,1
758864,2017-01-24,B,0
730038,2017-01-14,B,0
922512,2017-01-22,A,0
918234,2017-01-11,B,0
862740,2017-01-09,B,0
931211,2017-01-14,B,0
681500,2017-01-20,A,0
935733,2017-01-04,B,0
897630,2017-01-12,B,0
751430,2017-01-22,A,0
761299,2017-01-18,B,0
743824,2017-01-04,A,0
644846,2017-01-16,A,1
844953,2017-01-22,A,0
647524,2017-01-15,A,0
708950,2017-01-06,A,0
845878,2017-01-12,A,0
672399,2017-01-16,A,0
882492,2017-01-15,B,0
757690,2017-01-20,B,0
702238,2017-01-21,B,0
761910,2017-01-19,A,0
729850,2017-01-11,A,0
884111,2017-01-11,A,0
935650,2017-01-03,A,0
692217,2017-01-05,B,1
763591,2017-01-24,A,0
728098,2017-01-09,A,0
746867,2017-01-21,A,0
770179,2017-01-05,A,0
805525,2017-01-15,A,0
860129,2017-01-10,B,0
656341,2017-01-07,A,0
929889,2017-01-07,A,0
825075,2017-01-17,A,0
863229,2017-01-09,B,0
660927,2017-01-04,B,0
897512,2017-01-24,B,0
799275,2017-01-11,B,0
695010,2017-01-10,B,0
902133,2017-01-22,B,0
716470,2017-01-10,A,1
922189,2017-01-17,A,0
707033,2017-01-07,B,0
855864,2017-01-04,B,0
802123,2017-01-18,B,0
937983,2017-01-18,A,1
700657,2017-01-04,B,0
876676,2017-01-21,B,0
811079,2017-01-19,A,0
761520,2017-01-19,B,0
657926,2017-01-19,A,0
734838,2017-01-06,B,0
725179,2017-01-23,B,1
789016,2017-01-07,B,0
682652,2017-01-05,B,1
724597,2017-01-19,A,0
839710,2017-01-21,A,0
756903,2017-01-15,A,0
645044,2017-01-09,A,1
921180,2017-01-11,A,0
661137,2017-01-14,B,1
772992,2017-01-03,A,0
769340,2017-01-14,A,1
875776,2017-01-15,B,0
675619,2017-01-07,B,0
807954,2017-01-08,B,1
869430,2017-01-11,A,0
715670,2017-01-18,B,0
935813,2017-01-03,B,0
646649,2017-01-09,B,0
740285,2017-01-18,B,0
783731,2017-01-24,B,0
820781,2017-01-23,B,0
722509,2017-01-03,B,0
650459,2017-01-18,A,0
683616,2017-01-05,A,0
695502,2017-01-15,A,0
915111,2017-01-19,B,0
848953,2017-01-06,A,1
931332,2017-01-06,B,0
879656,2017-01-20,A,0
734735,2017-01-20,A,1
652328,2017-01-23,B,0
904944,2017-01-12,A,0
677136,2017-01-03,B,0
909576,2017-01-05,B,0
782522,2017-01-06,B,0
939825,2017-01-17,B,0
843574,2017-01-12,A,0
768436,2017-01-17,B,0
794218,2017-01-07,B,1
892807,2017-01-18,A,0
709576,2017-01-22,B,0
723771,2017-01-12,A,0
689966,2017-01-22,B,0
758964,2017-01-13,A,0
690343,2017-01-13,A,0
693698,2017-01-20,B,0
799067,2017-01-11,A,0
944766,2017-01-23,B,0
844426,2017-01-16,B,0
775713,2017-01-06,B,0
668902,2017-01-16,A,0
765907,2017-01-03,A,0
914542,2017-01-24,A,0
923009,2017-01-18,A,0
642200,2017-01-05,B,0
881328,2017-01-04,A,0
808961,2017-01-03,B,0
757969,2017-01-05,A,0
901928,2017-01-04,A,0
766967,2017-01-22,B,1
645612,2017-01-16,A,0
807028,2017-01-03,B,1
635085,2017-01-16,A,0
767486,2017-01-21,A,0
689438,2017-01-17,B,0
890404,2017-01-16,A,0
672994,2017-01-06,A,0
824704,2017-01-22,A,0
661954,2017-01-10,B,0
856942,2017-01-19,B,0
669534,2017-01-20,B,0
923877,2017-01-21,B,0
637111,2017-01-02,B,1
913085,2017-01-10,B,0
697608,2017-01-20,B,0
696040,2017-01-08,B,0
789130,2017-01-09,A,0
851025,2017-01-15,A,0
755653,2017-01-23,B,0
902849,2017-01-21,B,0
817913,2017-01-18,B,0
893001,2017-01-03,B,0
689660,2017-01-19,B,0
891047,2017-01-17,A,1
847013,2017-01-16,B,0
631558,2017-01-09,A,0
854374,2017-01-19,B,0
759964,2017-01-02,B,0
673835,2017-01-22,A,0
732306,2017-01-24,A,0
877489,2017-01-17,A,0
939754,2017-01-16,A,0
754826,2017-01-12,A,1
746526,2017-01-23,A,0
651351,2017-01-06,A,0
656874,2017-01-04,A,0
663463,2017-01-02,B,1
722575,2017-01-07,B,0
748841,2017-01-14,B,0
800487,2017-01-10,B,0
915633,2017-01-16,B,1
910514,2017-01-11,A,0
703511,2017-01-05,A,0
912619,2017-01-18,A,0
630422,2017-01-13,A,0
757907,2017-01-18,A,0
800927,2017-01-06,A,0
716015,2017-01-23,A,0
706391,2017-01-13,B,0
870439,2017-01-19,A,0
886601,2017-01-17,B,0
905930,2017-01-12,A,0
771288,2017-01-14,A,0
681314,2017-01-20,B,0
915622,2017-01-21,B,1
812497,2017-01-03,A,0
944414,2017-01-21,A,0
651612,2017-01-22,B,0
923177,2017-01-06,A,0
779827,2017-01-22,A,0
730656,2017-01-05,B,0
675492,2017-01-19,B,0
837929,2017-01-21,A,0
835499,2017-01-09,A,0
720177,2017-01-07,B,0
874279,2017-01-08,B,0
902853,2017-01-07,A,1
801390,2017-01-23,A,0
923467,2017-01-10,B,0
940560,2017-01-24,B,0
875096,2017-01-23,B,0
901183,2017-01-24,B,0
720535,2017-01-15,B,0
653254,2017-01-05,A,0
663526,2017-01-06,A,0
647374,2017-01-20,A,1
750068,2017-01-23,A,0
865588,2017-01-04,B,1
733804,2017-01-24,B,0
907003,2017-01-22,A,0
801550,2017-01-24,B,0
840835,2017-01-09,B,0
819618,2017-01-17,B,0
888593,2017-01-10,A,0
818962,2017-01-13,B,0
808781,2017-01-06,A,0
802012,2017-01-17,B,0
907653,2017-01-04,A,0
697654,2017-01-06,B,1
727104,2017-01-23,A,0
934988,2017-01-13,B,0
849024,2017-01-16,A,0
691743,2017-01-13,A,0
751616,2017-01-03,A,0
702552,2017-01-09,B,0
860989,2017-01-20,B,0
666530,2017-01-11,B,1
883198,2017-01-10,A,0
828336,2017-01-04,A,0
865506,2017-01-21,B,0
814136,2017-01-15,B,0
838112,2017-01-20,A,1
906511,2017-01-07,B,0
667577,2017-01-04,B,0
687686,2017-01-16,A,0
771189,2017-01-23,A,0
818201,2017-01-10,A,0
922011,2017-01-20,A,0
877369,2017-01-04,A,0
877556,2017-01-03,B,0
911376,2017-01-14,B,0
887532,2017-01-18,B,1
656767,2017-01-02,A,0
945759,2017-01-09,B,0
748513,2017-01-11,B,0
790856,2017-01-21,B,0
864857,2017-01-04,B,0
678253,2017-01-21,B,1
851098,2017-01-07,A,0
836273,2017-01-07,A,0
822357,2017-01-06,A,1
831481,2017-01-11,B,0
683617,2017-01-06,B,0
653577,2017-01-04,A,0
724748,2017-01-11,B,0
861737,2017-01-17,B,0
631576,2017-01-08,B,0
728854,2017-01-21,A,1
889939,2017-01-08,B,0
704318,2017-01-18,B,0
761268,2017-01-12,A,0
896018,2017-01-15,A,0
720839,2017-01-14,A,0
747003,2017-01-13,A,0
736761,2017-01-14,B,0
748527,2017-01-14,B,0
933745,2017-01-03,B,0
772504,2017-01-08,B,0
766322,2017-01-13,A,0
779375,2017-01-05,B,0
837582,2017-01-04,A,0
889307,2017-01-21,A,1
636027,2017-01-05,A,0
684935,2017-01-23,A,0
810866,2017-01-24,B,0
695220,2017-01-17,B,0
733897,2017-01-09,A,1
770056,2017-01-18,A,0
844261,2017-01-20,A,0
874601,2017-01-13,A,0
871582,2017-01-16,B,0
643652,2017-01-07,A,0
724319,2017-01-09,A,0
918908,2017-01-17,B,0
880308,2017-01-10,A,0
680107,2017-01-17,B,1
714065,2017-01-10,A,0
673434,2017-01-21,B,0
783360,2017-01-09,B,0
898259,2017-01-05,B,0
859766,2017-01-08,A,0
669999,2017-01-05,B,0
777325,2017-01-21,A,0
900784,2017-01-09,A,0
837018,2017-01-20,B,0
865313,2017-01-02,B,0
768998,2017-01-19,B,0
700909,2017-01-22,A,1
758418,2017-01-19,B,0
912172,2017-01-19,B,0
842378,2017-01-05,B,0
778423,2017-01-18,A,0
754760,2017-01-15,B,0
717675,2017-01-19,A,1
704700,2017-01-06,A,0
654985,2017-01-14,A,0
705493,2017-01-21,B,0
740377,2017-01-17,B,0
827607,2017-01-12,B,0
726796,2017-01-07,A,1
801050,2017-01-24,B,0
820190,2017-01-21,B,0
695771,2017-01-20,A,0
699056,2017-01-18,A,1
771668,2017-01-08,A,1
773696,2017-01-19,B,0
676388,2017-01-11,B,0
833695,2017-01-11,B,0
833767,2017-01-16,A,0
688609,2017-01-09,B,0
857810,2017-01-03,B,0
804300,2017-01-11,B,0
907537,2017-01-18,B,0
683014,2017-01-07,B,0
679367,2017-01-04,B,0
645922,2017-01-18,A,0
705268,2017-01-06,B,0
808292,2017-01-11,B,0
921466,2017-01-16,B,0
872775,2017-01-11,A,0
742989,2017-01-21,A,0
841470,2017-01-18,A,0
843202,2017-01-05,B,0
760471,2017-01-19,A,0
761100,2017-01-21,A,0
856941,2017-01-13,A,0
827695,2017-01-20,A,0
742278,2017-01-08,B,0
656080,2017-01-07,A,0
736573,2017-01-06,B,0
936112,2017-01-16,A,0
884615,2017-01-12,B,0
741672,2017-01-21,A,0
820176,2017-01-14,B,1
763461,2017-01-03,A,0
758836,2017-01-14,A,0
875644,2017-01-07,B,0
858988,2017-01-16,A,0
819199,2017-01-13,A,0
781894,2017-01-15,A,0
808298,2017-01-15,B,0
745138,2017-01-19,A,0
763590,2017-01-09,A,0
732686,2017-01-24,A,0
718138,2017-01-04,A,0
640967,2017-01-10,A,0
886027,2017-01-24,B,0
763567,2017-01-15,B,0
655512,2017-01-10,A,0
928927,2017-01-12,B,0
655768,2017-01-11,A,0
664013,2017-01-06,B,0
689193,2017-01-18,A,0
677070,2017-01-15,A,0
749747,2017-01-08,B,1
671332,2017-01-12,B,0
868699,2017-01-22,A,0
773958,2017-01-21,B,0
762922,2017-01-05,B,0
735250,2017-01-05,B,0
784127,2017-01-09,A,0
939972,2017-01-18,A,0
638505,2017-01-09,B,0
755881,2017-01-08,B,0
799464,2017-01-04,B,0
923569,2017-01-08,A,0
692152,2017-01-17,A,0
707932,2017-01-15,A,0
759264,2017-01-18,B,1
719794,2017-01-10,A,0
804676,2017-01-09,B,0
897751,2017-01-04,B,0
710727,2017-01-14,B,0
916790,2017-01-03,A,0
787915,2017-01-10,B,0
812019,2017-01-21,B,0
891281,2017-01-11,B,0
729888,2017-01-16,B,1
881497,2017-01-18,B,1
753681,2017-01-11,A,0
697707,2017-01-21,A,0
752001,2017-01-18,A,1
817861,2017-01-23,A,0
872980,2017-01-13,A,1
651997,2017-01-18,A,0
690399,2017-01-03,B,0
904208,2017-01-06,A,0
679201,2017-01-07,A,0
741500,2017-01-02,B,0
664306,2017-01-03,A,0
837672,2017-01-10,A,0
796857,2017-01-03,A,0
648478,2017-01-05,B,0
839986,2017-01-11,A,0
802209,2017-01-17,B,0
744372,2017-01-12,B,0
896515,2017-01-06,B,0
844528,2017-01-20,A,1
676453,2017-01-05,A,0
824245,2017-01-07,A,0
691800,2017-01-06,B,0
884800,2017-01-08,A,1
917622,2017-01-24,B,0
766208,2017-01-11,A,0
836943,2017-01-21,B,1
704419,2017-01-22,B,0
709917,2017-01-19,B,0
677860,2017-01-13,B,0
841272,2017-01-06,A,0
855801,2017-01-22,B,0
826940,2017-01-18,B,0
841703,2017-01-17,A,0
717915,2017-01-09,A,0
840760,2017-01-09,B,1
774177,2017-01-11,B,0
677158,2017-01-18,B,0
793085,2017-01-05,A,0
861071,2017-01-20,A,0
910414,2017-01-08,A,0
736118,2017-01-10,A,0
825441,2017-01-07,B,0
760574,2017-01-17,A,0
818610,2017-01-07,A,0
913641,2017-01-06,B,0
921008,2017-01-10,B,0
650340,2017-01-08,B,1
662224,2017-01-15,A,0
897011,2017-01-18,B,0
823497,2017-01-20,B,1
681755,2017-01-09,A,0
868915,2017-01-16,A,0
775301,2017-01-16,B,0
668934,2017-01-11,A,0
798057,2017-01-14,B,0
799044,2017-01-08,A,0
887669,2017-01-15,B,0
726615,2017-01-13,A,0
659317,2017-01-16,A,0
850347,2017-01-16,B,0
745506,2017-01-11,A,0
895990,2017-01-14,A,0
643555,2017-01-13,A,0
747348,2017-01-23,B,0
737168,2017-01-06,A,0
856134,2017-01-02,B,0
775508,2017-01-06,A,0
811172,2017-01-07,B,0
635726,2017-01-24,B,0
655717,2017-01-07,B,0
816236,2017-01-20,A,0
899285,2017-01-05,A,0
890668,2017-01-23,B,0
910710,2017-01-07,A,0
785309,2017-01-07,A,0
745578,2017-01-04,A,0
882234,2017-01-09,A,0
758891,2017-01-21,A,0
858780,2017-01-12,A,0
713570,2017-01-11,A,0
932539,2017-01-24,B,0
941515,2017-01-10,B,1
868249,2017-01-14,A,0
923732,2017-01-20,A,0
756791,2017-01-22,A,0
873241,2017-01-08,A,0
886571,2017-01-19,B,0
788974,2017-01-19,B,0
662227,2017-01-16,A,0
816337,2017-01-08,B,0
931543,2017-01-15,B,0
788502,2017-01-06,A,0
807534,2017-01-16,A,1
831253,2017-01-07,B,0
762751,2017-01-20,B,0
880694,2017-01-16,B,0
688435,2017-01-22,B,0
747264,2017-01-19,A,0
795658,2017-01-05,B,0
869517,2017-01-24,A,0
824302,2017-01-22,B,0
943984,2017-01-19,A,1
780274,2017-01-24,B,0
918617,2017-01-19,A,0
773966,2017-01-21,A,0
752647,2017-01-22,B,0
830160,2017-01-24,B,0
836127,2017-01-07,B,0
876933,2017-01-22,B,0
698821,2017-01-22,B,0
725718,2017-01-04,A,0
879539,2017-01-21,A,0
867894,2017-01-14,A,0
789216,2017-01-17,A,0
681426,2017-01-19,B,0
721389,2017-01-06,B,0
660302,2017-01-17,A,0
850308,2017-01-10,A,1
755730,2017-01-20,B,1
901527,2017-01-10,B,1
749934,2017-01-12,A,0
724600,2017-01-19,B,0
766416,2017-01-04,B,0
924237,2017-01-12,A,0
803180,2017-01-20,A,0
709125,2017-01-16,A,0
687354,2017-01-04,A,0
743199,2017-01-07,A,1
891135,2017-01-11,A,0
940389,2017-01-10,B,0
714738,2017-01-05,A,0
729564,2017-01-13,A,0
832341,2017-01-21,B,0
887457,2017-01-05,A,0
721832,2017-01-08,B,0
872111,2017-01-21,A,0
869980,2017-01-12,A,0
778203,2017-01-11,A,0
731275,2017-01-19,A,0
937442,2017-01-15,B,0
683320,2017-01-05,A,0
643173,2017-01-13,A,0
660268,2017-01-05,A,1
781074,2017-01-18,B,0
638100,2017-01-24,B,0
679140,2017-01-19,B,0
839112,2017-01-12,A,0
945832,2017-01-03,B,0
712930,2017-01-16,B,0
866164,2017-01-16,A,0
644937,2017-01-12,B,0
709332,2017-01-06,A,0
847879,2017-01-08,A,0
900537,2017-01-21,A,0
705238,2017-01-07,B,0
757507,2017-01-08,A,0
682111,2017-01-17,A,0
660984,2017-01-05,A,0
708810,2017-01-09,A,0
833328,2017-01-10,B,0
840753,2017-01-03,B,0
930434,2017-01-21,A,0
914772,2017-01-18,B,1
764829,2017-01-14,B,0
740609,2017-01-06,B,1
815270,2017-01-13,B,0
774752,2017-01-23,B,0
656157,2017-01-18,B,0
899490,2017-01-24,A,0
866826,2017-01-06,A,0
824739,2017-01-16,B,1
866052,2017-01-09,A,0
901951,2017-01-22,A,0
851467,2017-01-12,A,0
695747,2017-01-05,B,0
674657,2017-01-05,B,0
836614,2017-01-11,A,0
833005,2017-01-21,B,0
762453,2017-01-20,B,0
777133,2017-01-23,A,0
892493,2017-01-21,A,0
869423,2017-01-21,B,0
780624,2017-01-19,B,0
678752,2017-01-10,B,0
802916,2017-01-08,A,0
809043,2017-01-03,A,0
831328,2017-01-15,B,0
794927,2017-01-14,A,0
719262,2017-01-23,A,0
789235,2017-01-10,A,1
908668,2017-01-11,A,0
738001,2017-01-17,A,0
899862,2017-01-19,A,0
892946,2017-01-05,B,0
864195,2017-01-14,A,0
907122,2017-01-13,B,1
670788,2017-01-14,B,0
918078,2017-01-03,A,0
885387,2017-01-24,B,0
770812,2017-01-03,B,0
817702,2017-01-17,A,0
734828,2017-01-21,B,0
680009,2017-01-17,A,1
726479,2017-01-20,B,0
728153,2017-01-22,B,0
672762,2017-01-15,A,0
815423,2017-01-11,B,0
721617,2017-01-18,B,0
746043,2017-01-15,A,0
735848,2017-01-13,A,0
728520,2017-01-21,A,0
864977,2017-01-08,A,0
910529,2017-01-09,A,0
760523,2017-01-05,B,0
707785,2017-01-03,A,0
839933,2017-01-20,A,0
747151,2017-01-11,A,0
769299,2017-01-04,B,0
789118,2017-01-08,A,0
666271,2017-01-19,A,0
881369,2017-01-11,B,1
936423,2017-01-21,A,0
710503,2017-01-19,A,0
657278,2017-01-22,B,0
937825,2017-01-07,B,0
650483,2017-01-13,A,0
634230,2017-01-23,B,0
700298,2017-01-09,B,0
815427,2017-01-21,B,0
897718,2017-01-05,B,0
720323,2017-01-17,B,0
801278,2017-01-17,A,0
631616,2017-01-14,A,0
812162,2017-01-13,A,1
918732,2017-01-15,B,0
686729,2017-01-16,B,0
882735,2017-01-07,A,0
737717,2017-01-22,B,0
820564,2017-01-22,A,0
696486,2017-01-11,B,0
874843,2017-01-05,B,0
851353,2017-01-09,B,0
872066,2017-01-04,A,0
842805,2017-01-07,A,0
648039,2017-01-06,A,0
775594,2017-01-21,B,0
846995,2017-01-03,A,0
630127,2017-01-16,B,0
899671,2017-01-16,B,0
873519,2017-01-05,B,0
801634,2017-01-13,A,0
762689,2017-01-11,A,0
728233,2017-01-05,B,0
758569,2017-01-24,B,0
690203,2017-01-09,A,0
777997,2017-01-23,A,0
740970,2017-01-14,A,0
790112,2017-01-20,A,0
686952,2017-01-08,B,0
934664,2017-01-20,A,1
836993,2017-01-09,B,0
905198,2017-01-09,B,0
888241,2017-01-06,A,0
654987,2017-01-05,A,0
667279,2017-01-19,B,0
818231,2017-01-09,B,0
784831,2017-01-08,A,0
895146,2017-01-24,B,0
745914,2017-01-03,B,0
903844,2017-01-22,A,1
846185,2017-01-08,A,0
676989,2017-01-10,A,0
736993,2017-01-13,B,0
830949,2017-01-18,A,0
906976,2017-01-05,A,0
894780,2017-01-17,A,0
934947,2017-01-14,B,1
735550,2017-01-23,A,0
717829,2017-01-10,A,0
675302,2017-01-11,B,1
779667,2017-01-07,A,0
875645,2017-01-13,B,0
835225,2017-01-14,A,0
743648,2017-01-15,B,0
634283,2017-01-12,A,0
943705,2017-01-19,B,0
812264,2017-01-15,A,0
882525,2017-01-22,B,0
803252,2017-01-03,A,0
778543,2017-01-20,A,0
754397,2017-01-13,A,0
944148,2017-01-23,B,0
899549,2017-01-07,A,0
849421,2017-01-10,A,0
875715,2017-01-03,A,0
906522,2017-01-17,B,1
912864,2017-01-11,B,0
910004,2017-01-07,A,0
744754,2017-01-15,A,0
718746,2017-01-23,B,0
671867,2017-01-11,B,0
682109,2017-01-18,B,0
769598,2017-01-07,B,0
715432,2017-01-24,A,0
758423,2017-01-03,A,1
863561,2017-01-11,A,0
748571,2017-01-23,B,0
846795,2017-01-15,B,0
683917,2017-01-08,B,0
653375,2017-01-06,A,0
772000,2017-01-08,B,1
777946,2017-01-04,A,0
748053,2017-01-20,A,0
908274,2017-01-23,B,0
726514,2017-01-04,A,0
693878,2017-01-04,A,0
716324,2017-01-16,B,0
858778,2017-01-03,B,0
670886,2017-01-03,A,1
944328,2017-01-21,B,0
759906,2017-01-19,B,0
853827,2017-01-23,B,0
876801,2017-01-13,B,0
902759,2017-01-13,A,0
854582,2017-01-22,A,0
684680,2017-01-23,B,0
639290,2017-01-19,A,0
900662,2017-01-10,A,0
913172,2017-01-22,A,0
767860,2017-01-11,B,0
804058,2017-01-21,B,0
648144,2017-01-14,B,0
792407,2017-01-07,B,0
937503,2017-01-09,B,0
777093,2017-01-09,A,0
926727,2017-01-23,B,1
930890,2017-01-13,B,0
729184,2017-01-21,A,0
689937,2017-01-05,A,0
896391,2017-01-20,A,0
866908,2017-01-05,A,0
797015,2017-01-12,A,0
746839,2017-01-16,A,0
796564,2017-01-24,B,0
899368,2017-01-02,A,0
698990,2017-01-19,A,0
909374,2017-01-15,A,0
674755,2017-01-24,A,1
722565,2017-01-06,B,0
760385,2017-01-14,A,0
637598,2017-01-18,B,0
693935,2017-01-21,B,0
654523,2017-01-07,B,0
799226,2017-01-19,B,1
843769,2017-01-18,A,0
892342,2017-01-03,B,0
932761,2017-01-09,A,0
890555,2017-01-22,B,0
910200,2017-01-15,A,1
785504,2017-01-11,B,0
754634,2017-01-23,B,0
940235,2017-01-07,A,0
925637,2017-01-08,B,0
684695,2017-01-16,A,0
714587,2017-01-18,A,0
743034,2017-01-16,B,0
791770,2017-01-20,A,1
800653,2017-01-04,A,0
756898,2017-01-19,A,0
796717,2017-01-23,B,0
875920,2017-01-20,A,0
939357,2017-01-15,A,0
774059,2017-01-05,B,0
883231,2017-01-15,B,0
721898,2017-01-21,B,0
663543,2017-01-12,A,0
632466,2017-01-17,A,0
888252,2017-01-22,B,0
807852,2017-01-22,B,0
764321,2017-01-05,B,0
786171,2017-01-18,B,0
937519,2017-01-04,A,0
907581,2017-01-09,A,0
777401,2017-01-04,A,0
705184,2017-01-16,A,0
779382,2017-01-09,B,0
871454,2017-01-24,A,1
678792,2017-01-05,A,0
851478,2017-01-06,A,0
936040,2017-01-03,A,0
751208,2017-01-13,B,0
872393,2017-01-11,A,0
912140,2017-01-12,B,1
869248,2017-01-06,A,0
906068,2017-01-21,A,0
762640,2017-01-12,B,0
674766,2017-01-21,A,1
873261,2017-01-14,A,0
694562,2017-01-05,B,0
816599,2017-01-11,B,0
712181,2017-01-20,A,0
677032,2017-01-18,A,0
898395,2017-01-22,A,0
783566,2017-01-18,A,0
885863,2017-01-24,A,0
889278,2017-01-12,A,0
681992,2017-01-08,A,0
892803,2017-01-23,A,0
747496,2017-01-16,A,0
760762,2017-01-16,B,0
853575,2017-01-19,A,0
924791,2017-01-23,A,0
729865,2017-01-08,A,0
870676,2017-01-07,B,0
712650,2017-01-23,A,0
943204,2017-01-13,B,0
792204,2017-01-15,A,0
787952,2017-01-06,B,0
682622,2017-01-21,B,0
932379,2017-01-15,B,0
709984,2017-01-11,B,0
860668,2017-01-20,B,0
917992,2017-01-07,B,0
862956,2017-01-20,A,0
753408,2017-01-18,B,0
859285,2017-01-07,B,0
640580,2017-01-11,B,0
926832,2017-01-07,B,0
764328,2017-01-22,A,0
727410,2017-01-05,A,0
820457,2017-01-20,A,0
667415,2017-01-13,A,0
759839,2017-01-23,B,0
919593,2017-01-11,A,0
630440,2017-01-11,B,0
838585,2017-01-24,A,0
686339,2017-01-23,A,0
684510,2017-01-18,B,0
718479,2017-01-18,B,0
924262,2017-01-02,A,0
740139,2017-01-10,A,1
928341,2017-01-16,B,0
774074,2017-01-20,B,0
833791,2017-01-20,B,0
696344,2017-01-07,B,0
929217,2017-01-20,B,0
781153,2017-01-19,B,0
706707,2017-01-12,B,0
738037,2017-01-07,B,0
929468,2017-01-16,A,0
713119,2017-01-04,B,0
850324,2017-01-20,B,0
903899,2017-01-04,B,0
749520,2017-01-24,B,0
738903,2017-01-08,A,1
753534,2017-01-09,A,1
862630,2017-01-06,B,0
892625,2017-01-21,B,0
924095,2017-01-10,B,1
827242,2017-01-17,A,0
883065,2017-01-08,A,0
687513,2017-01-17,B,0
733425,2017-01-11,A,0
923062,2017-01-07,B,0
770227,2017-01-10,B,0
709172,2017-01-20,A,0
818377,2017-01-02,B,0
866142,2017-01-10,A,0
715367,2017-01-03,B,0
840273,2017-01-19,B,0
736782,2017-01-11,B,0
680907,2017-01-17,B,1
763438,2017-01-06,B,0
681883,2017-01-15,A,0
682607,2017-01-24,B,0
811370,2017-01-22,B,0
644959,2017-01-11,A,0
727167,2017-01-10,B,0
925646,2017-01-21,B,0
643168,2017-01-14,B,0
700528,2017-01-05,A,0
877490,2017-01-08,A,0
640869,2017-01-21,A,0
645686,2017-01-18,B,0
942038,2017-01-08,B,0
748505,2017-01-06,B,0
905314,2017-01-17,A,0
711429,2017-01-22,A,0
657398,2017-01-18,A,0
694170,2017-01-03,B,1
741666,2017-01-09,A,0
718475,2017-01-18,B,0
849461,2017-01-23,A,0
854368,2017-01-23,B,0
771434,2017-01-03,B,0
804172,2017-01-12,B,0
855276,2017-01-24,B,1
816304,2017-01-18,A,0
889244,2017-01-03,B,0
668871,2017-01-22,B,0
810581,2017-01-04,A,0
815591,2017-01-23,A,0
837240,2017-01-17,A,1
653486,2017-01-02,B,0
722466,2017-01-22,A,0
713196,2017-01-16,B,1
724467,2017-01-22,A,0
719551,2017-01-04,B,0
766829,2017-01-21,B,0
707431,2017-01-04,A,0
707253,2017-01-04,A,0
795032,2017-01-23,B,0
770589,2017-01-20,B,0
777157,2017-01-20,A,0
860370,2017-01-19,B,0
887768,2017-01-17,A,0
777114,2017-01-08,B,0
902258,2017-01-06,B,0
735533,2017-01-17,A,0
805520,2017-01-14,A,0
936664,2017-01-04,A,0
863064,2017-01-21,A,0
706395,2017-01-07,B,1
724252,2017-01-04,A,0
873026,2017-01-12,B,0
870358,2017-01-14,B,0
891690,2017-01-18,B,1
914521,2017-01-23,A,0
669675,2017-01-04,A,0
842267,2017-01-18,B,0
674086,2017-01-15,A,1
856652,2017-01-23,A,0
919878,2017-01-21,A,0
721139,2017-01-07,B,0
698430,2017-01-23,B,0
898296,2017-01-04,B,0
940166,2017-01-24,B,0
700900,2017-01-15,A,1
711427,2017-01-22,B,0
876488,2017-01-14,B,0
918137,2017-01-08,B,0
661309,2017-01-16,B,0
825095,2017-01-08,B,0
671989,2017-01-09,B,0
820077,2017-01-12,B,1
701401,2017-01-09,A,0
727370,2017-01-20,B,1
857798,2017-01-05,A,0
880132,2017-01-19,B,0
734711,2017-01-10,B,0
